cell_0461.png,4.785669e-03,3.448783e-06,2.151822e-10,1.759852e-11,1.070724e-21,4.992948e-15,-1.624157e-22
cell_0307.png,5.022535e-03,9.161289e-07,6.950593e-10,1.147864e-09,8.909301e-19,-7.557980e-13,-5.074084e-19
cell_0313.png,4.243842e-03,4.697007e-07,1.297396e-09,7.581220e-10,-6.566195e-19,-5.195762e-13,3.662853e-19
cell_0475.png,4.619145e-03,1.264114e-06,1.606830e-09,2.801554e-10,1.763334e-19,3.067013e-13,6.510311e-20
cell_0449.png,2.397198e-03,1.009222e-07,4.569473e-11,5.079064e-12,2.110551e-23,-7.098167e-16,7.444236e-23
cell_0105.png,4.933185e-03,9.865464e-07,2.862869e-11,1.475648e-09,3.502758e-21,-8.541988e-14,-3.032814e-19
cell_0111.png,4.612613e-03,3.628454e-06,7.687378e-09,6.945628e-10,3.173130e-19,6.332912e-13,-1.573250e-18
cell_0139.png,5.450824e-03,1.475072e-06,3.631717e-09,1.936430e-09,-4.079135e-18,-1.167743e-12,3.119468e-18
cell_0071.png,3.104652e-03,1.713941e-06,3.642893e-10,2.252590e-10,1.511220e-20,-9.860677e-14,6.273317e-20
cell_0065.png,3.349231e-03,2.664912e-06,1.753550e-09,4.572375e-10,9.220627e-20,7.138830e-14,-3.989046e-19
cell_0059.png,3.545349e-03,3.260681e-06,3.397841e-11,2.225595e-10,5.127805e-21,-1.588911e-13,-1.866235e-20
cell_0515.png,3.232432e-03,4.097035e-08,3.018172e-10,7.581966e-11,-1.719161e-21,-7.127386e-15,1.133993e-20
cell_0273.png,3.931331e-03,4.951215e-06,5.356127e-08,4.157274e-08,1.937840e-15,8.986892e-11,-3.051957e-16
cell_0267.png,2.380086e-03,1.237040e-07,9.238878e-10,3.990034e-11,1.639725e-21,-1.009136e-14,7.483266e-21
cell_0501.png,5.389526e-03,5.987141e-07,2.838438e-09,1.687984e-09,3.685153e-18,1.129384e-12,2.669825e-19
cell_0529.png,4.288074e-03,4.240646e-08,1.369103e-09,2.125741e-10,-1.123769e-19,3.132655e-14,2.286247e-20
cell_0298.png,4.190459e-03,5.389492e-06,9.899639e-09,1.706917e-08,2.194148e-16,3.729420e-11,3.301747e-17
cell_0299.png,2.149718e-03,4.711883e-07,7.677465e-11,6.548677e-12,-1.362656e-22,4.122745e-15,5.470982e-23
cell_0528.png,3.198684e-03,7.719782e-07,1.813465e-09,1.247166e-10,-3.315370e-20,-8.911906e-14,-4.918050e-20
cell_0266.png,3.184992e-03,2.218612e-06,1.650301e-08,1.865765e-08,2.742212e-16,2.532822e-11,1.788513e-16
cell_0500.png,4.964154e-03,2.892204e-06,4.684552e-09,2.088426e-09,-2.286941e-18,-1.678682e-12,-6.118838e-18
cell_0514.png,2.627174e-03,1.987558e-08,7.042126e-10,1.123159e-11,6.390866e-22,-1.505319e-15,7.676800e-22
cell_0272.png,6.147777e-03,1.558043e-05,3.880235e-08,7.560831e-08,4.088450e-15,2.425637e-10,-2.363697e-16
cell_0058.png,3.724670e-03,3.014461e-06,1.849439e-09,3.932404e-10,-1.388961e-19,-4.570506e-13,-3.052411e-19
cell_0064.png,2.930722e-03,2.270242e-06,4.175885e-10,7.554403e-11,-1.339870e-20,-1.138197e-13,-7.116527e-22
cell_0070.png,3.437013e-03,2.858992e-06,7.210584e-11,1.566558e-10,-2.694992e-21,2.646851e-13,-1.643009e-20
cell_0138.png,5.394222e-03,2.880331e-06,1.834407e-08,3.178801e-09,-2.393638e-17,-5.291172e-12,4.034984e-18
cell_0110.png,4.451371e-03,1.284339e-06,1.192973e-09,9.699647e-11,-1.504537e-20,-1.020738e-13,2.936515e-20
cell_0104.png,5.952000e-03,3.419899e-06,1.956663e-08,6.455203e-09,6.862670e-17,7.925314e-12,-2.352718e-17
cell_0448.png,2.656573e-03,3.835816e-07,1.175131e-10,1.484651e-10,-1.068252e-20,4.852571e-14,1.644504e-20
cell_0312.png,4.784235e-03,2.181158e-06,1.159850e-09,2.896837e-09,-5.651993e-19,3.852130e-12,5.279740e-18
cell_0474.png,7.370601e-03,1.548289e-05,3.980791e-08,8.911358e-09,1.152442e-16,2.404953e-11,-1.220233e-16
