cell_0461.png,6.117424e-03,1.389508e-05,3.094415e-08,2.243284e-09,6.693994e-18,4.856235e-12,1.745041e-17
cell_0307.png,4.730247e-03,1.193600e-05,2.424317e-09,1.096929e-09,1.623024e-18,3.307382e-12,-7.520699e-19
cell_0313.png,4.430026e-03,1.686257e-06,5.286222e-09,1.896490e-09,-5.196151e-18,2.424131e-12,3.009591e-18
cell_0475.png,4.454842e-03,7.443599e-06,4.979996e-09,6.833896e-09,3.980609e-17,1.864392e-11,2.208620e-18
cell_0449.png,4.274196e-03,9.572670e-06,1.562181e-10,4.945945e-10,-1.374469e-19,1.523517e-12,-3.019684e-21
cell_0105.png,4.079542e-03,5.339297e-06,1.912321e-08,8.178046e-09,1.022478e-16,1.849739e-11,2.205008e-18
cell_0111.png,4.320143e-03,7.134331e-06,1.892037e-08,1.164263e-08,1.666948e-16,2.901149e-11,-4.552335e-17
cell_0139.png,5.469477e-03,1.707643e-05,3.233886e-08,1.446901e-08,3.028730e-16,5.329562e-11,7.890623e-17
cell_0071.png,2.303288e-03,1.461445e-06,1.912380e-09,5.108962e-10,4.579145e-19,5.850929e-13,2.129155e-19
cell_0065.png,2.701957e-03,2.580911e-06,3.139883e-09,1.632895e-09,3.492377e-18,2.083409e-12,-1.214053e-18
cell_0059.png,3.202545e-03,4.658194e-06,2.706516e-09,2.525082e-09,6.540912e-18,5.413799e-12,8.896336e-19
cell_0515.png,2.591936e-03,1.463213e-06,9.931850e-10,5.528117e-11,1.080107e-20,9.981678e-15,7.150194e-21
cell_0273.png,5.354576e-03,1.084824e-05,3.124230e-08,2.890873e-09,-2.626677e-17,-6.415593e-12,8.053195e-18
cell_0267.png,5.462981e-03,1.564089e-05,3.060165e-08,3.669272e-09,-6.731600e-18,-1.988472e-12,3.829428e-17
cell_0501.png,4.902686e-03,8.608401e-06,2.062246e-09,1.483316e-08,6.493087e-17,3.983223e-11,5.014370e-17
cell_0529.png,3.448639e-03,4.438459e-06,5.433447e-09,2.234314e-10,2.337020e-19,-2.198658e-13,-7.738406e-20
cell_0298.png,3.966328e-03,6.633903e-06,1.521938e-09,7.988098e-10,5.983642e-19,1.578343e-12,6.463124e-19
cell_0299.png,4.739049e-03,1.017269e-05,1.690392e-08,8.070175e-09,9.425079e-17,8.299545e-12,1.164839e-18
cell_0528.png,2.720274e-03,1.139496e-06,6.746655e-10,7.636033e-10,-1.144776e-19,5.635011e-13,5.359937e-19
cell_0266.png,5.410571e-03,1.682980e-05,5.574513e-09,1.358353e-08,1.180170e-16,5.566905e-11,-6.600403e-18
cell_0500.png,5.983812e-03,1.343022e-05,3.300264e-10,1.638707e-08,9.747868e-18,5.988599e-11,-3.684108e-17
cell_0514.png,3.588276e-03,4.796852e-06,3.836943e-09,6.557986e-10,1.029505e-18,1.428160e-12,-1.493086e-19
cell_0272.png,4.295989e-03,6.537672e-06,1.374571e-08,4.017647e-09,2.438640e-17,8.308192e-12,1.722568e-17
cell_0058.png,2.813654e-03,2.596561e-06,1.169390e-09,7.005457e-10,6.327258e-19,8.457446e-13,4.120313e-20
cell_0064.png,2.643979e-03,2.548339e-06,2.134635e-09,1.486009e-09,2.644399e-18,1.983991e-12,-1.087864e-19
cell_0070.png,2.255610e-03,8.443101e-07,2.643108e-09,2.244946e-10,1.163914e-19,1.940542e-13,1.278955e-19
cell_0138.png,4.390753e-03,8.084569e-06,8.284543e-09,7.173622e-09,5.518863e-17,2.024681e-11,3.541703e-18
cell_0110.png,4.392954e-03,7.011054e-06,4.703309e-09,1.198471e-09,2.211125e-18,2.461461e-12,1.790873e-18
cell_0104.png,4.354087e-03,8.296033e-06,7.373875e-09,4.557765e-09,2.639873e-17,1.239382e-11,1.123201e-18
cell_0448.png,4.263134e-03,1.094801e-05,1.365859e-09,2.269808e-10,1.126229e-19,1.496251e-14,5.734633e-20
cell_0312.png,4.858446e-03,8.533204e-06,3.861825e-09,2.726456e-10,1.910877e-19,4.024005e-13,-2.043383e-19
